"country","pageid","wikidataid","wikititle","name","sex","ethnicity","religion","birth","death","birthplace","deathplace","wiki_url","extracted_text"
"DEU","315550","Q22939","Axel_Fischer_(Politiker)","Axel Fischer","male","white","protestantism lutheran",1966-05-05,NA,"49.01667,8.4",NA,"https://de.wikipedia.org/wiki/Axel_Fischer_(Politiker)","Nach der Mittleren Reife 1983 an der Berufsfachschule für Elektrotechnik in Karlsruhe schloss Fischer 1985 eine Lehre zum Elektroinstallateur mit dem Gesellenbrief ab. Anschließend besuchte er die Technische Oberschule Karlsruhe, an der er 1987 die fachgebundene Hochschulreife erwarb. Danach war er zwei Jahre Soldat auf Zeit und durchlief die Ausbildung zum Reserveoffizier. Stationen in seiner Bundeswehrzeit waren Sigmaringen, Stetten am kalten Markt, Eschweiler, Aachen, Regensburg und Hanover. Als Reservist war er bis zu deren Auflösung bei der 1. Luftlandedivision in Bruchsal eingeplant. Anschließend war er Reservist im Ersatzbataillon der Deutsch-Französischen Brigade. Fischer ist Hauptmann der Reserve. 

Zum Wintersemester 1989/90 begann Fischer das Studium des Maschinenbaus an der Universität Karlsruhe (TH) (heute KIT). Nach dem Vordiplom wählte er die Fachrichtung Produktionstechnik. 1995 beendete er sein Studium als Diplom-Ingenieur. Anschließend war er bis zu seinem Einzug in den Deutschen Bundestag 1998 am dortigen Institut für Arbeitswissenschaft und Betriebsorganisation (ifab) als wissenschaftlicher Mitarbeiter tätig. In dieser Zeit betreute er etliche Forschungsprojekte und war auch in der Lehre tätig. Zudem schrieb Fischer zahlreiche Artikel, die in Fachzeitschriften und Büchern veröffentlicht wurden. Gemeinsam mit Volker Keller und Sascha Stowasser gehörte auch die Beratung von Unternehmen in seinen Aufgabenbereich.

Fischer ist evangelisch und zum zweiten[1] Mal verheiratet. Er hat sechs Kinder. Sein Vater ist Werner Fischer, seine Brüder Lutz Fischer und Jörg Werner Fischer.
"
"DEU","10081526","Q40805630","Axel_Gehrke","Axel Gehrke","male",NA,"atheism",1942-01-12,2021-09-22,"53.16667,15.4",NA,"https://de.wikipedia.org/wiki/Axel_Gehrke","Gehrke wurde in Arnswalde in Pommern geboren. Nach dem Abitur 1963 in Sankt Peter-Ording leistete er seinen Wehrdienst ab. Anschließend absolvierte er ein Studium der Medizin in Würzburg, Innsbruck, Wien, Kiel und Lübeck, das er 1970 mit dem Staatsexamen beendete.[3]
1971 wurde Gehrke an der Johannes Gutenberg-Universität zu Mainz mit der Arbeit „Die Bedeutung von Trachealstenosen und Recurrensparesen für den Strömungswiderstand der menschlichen Trachea“ zum Dr. med. promoviert.[3] Nach seiner Ausbildung zum Facharzt für Innere Medizin war er ab 1977 Oberarzt und Leiter der funktionsdiagnostischen Abteilung beim Aufbau des neu gegründeten Deutschen Herzzentrums München.[3]
1982 wechselte er an das Klinikum Großhadern der Universität München. Nach seiner Habilitation 1986 folgte der Ruf auf eine C2-Professur sowie die Leitung der Abteilung für Physikalische Medizin und Rehabilitation der Innenstadtkliniken.[3] 1990 nahm er den Ruf auf den Lehrstuhl für Physikalische Medizin und Rehabilitation der Medizinischen Hochschule Hannover an.[3] 1992 gründete Gehrke das Universitätsinstitut für Balneologie und Medizinische Klimatologie zur Erforschung natürlicher Heilweisen.[3]
Von 1997 bis 1999 saß Gehrke als Präsident der Deutschen Gesellschaft für Physikalische Medizin und Rehabilitation vor.[3] 2007 beendete er seine aktive Berufslaufbahn und wurde pensioniert[3] 2011 erfolgte die Gründung eines gemeinnützigen Institutes für funktionale Gesundheit und Selbsthilfegruppe Osteoporose, deren Leitung er seitdem als 1. Vorsitzender innehatte.[3]
2013 gründete Gehrke ein eigenes Unternehmen „balneo consult“, das sich mit der Beratung und Begutachtung bei der Prädikatisierung von Kurorten befasst.[3] Unter anderem unterstützte „balneo consult“ das niedersächsische Sozialministerium bei der Reprädikatisierung der niedersächsischen Heilbäder.[3] Darüber hinaus war Gehrke Mitglied des Beirats der ROMUS Immobilienfonds GmbH & Co. Reha-Klinik KG mit Sitz in Lohmen (AG Rostock HRA 3717).

Gehrke war verheiratet, hatte drei Kinder und lebte in Grönwohld.[4]"
"DEU","4750881","Q792225","Axel_Knoerig","Axel Knoerig","male","white","protestantism lutheran",1967-03-01,NA,"52.84944,8.72667",NA,"https://de.wikipedia.org/wiki/Axel_Knoerig","Axel Knoerig besuchte die Grundschule und die Orientierungsstufe in Bassum sowie anschließend das Gymnasium in Syke.

Nach dem Abitur leistete er von 1987 bis 1988 seinen Wehrdienst in der Informations- und Medienzentrale der Bundeswehr ab. Heute hat er den Rang eines Oberstleutnants der Reserve der Luftwaffe inne.

An der Universität Bonn schloss Axel Knoerig 1996 ein Studium der Politikwissenschaft mit Schwerpunkt Kommunalwissenschaften erfolgreich ab.
Anschließend war er in Berlin – zunächst als Referent und Projektmanager, später als Marketingfachmann im Bereich Öffentlichkeitsarbeit – in der Hauptstadtrepräsentanz der Telekom tätig.

Bei der Bundestagswahl 2009 gewann Axel Knoerig das Direktmandat im Wahlkreis Diepholz – Nienburg I. In seinem Amt als Bundestagsabgeordneter wurde er bei den darauffolgenden Bundestagswahlen am 22. September 2013 und am 24. September 2017 bestätigt.
"
"DEU","10058381","Q40998023","Axel_Müller_(Politiker)","Axel Müller","male",NA,"catholicism",1963-07-24,NA,"48.74056,9.31083",NA,"https://de.wikipedia.org/wiki/Axel_Müller_(Politiker)",""
"DEU","160485","Q792359","Axel_Schäfer","Axel Schäfer","male","white",NA,1952-08-03,NA,"50.11056,8.68222",NA,"https://de.wikipedia.org/wiki/Axel_Schäfer","Schäfer verließ 1968 das Gymnasium mit FOS-Reife und trat in den Öffentlichen Dienst ein. Zunächst absolvierte er bis 1970 ein zweijähriges Verwaltungspraktikum bei der Stadt Frankfurt am Main. 1972 wechselte er nach Bochum, absolvierte beim Studieninstitut für kommunale Verwaltung (Fachhochschule) und arbeitete in verschiedenen Ämtern, zuletzt als Referent im Kulturdezernat. 1983 übernahm er die Leitung des Büros für die Europawahl 1984 beim SPD-Parteivorstand bei Willy Brandt. Anschließend führte er bis 1994 das Europabüro im SPD-Bezirk Westliches Westfalen.[2]"
"DEU","396833","Q792387","Axel_Troost","Axel Troost","male","white",NA,1954-09-01,NA,"51.35944,7.475",NA,"https://de.wikipedia.org/wiki/Axel_Troost",""
"DEU","4942392","Q792395","Axel_Vogel","Axel Vogel","male","white","protestantism evangelical",1956-06-03,NA,"51.48333,7.21667",NA,"https://de.wikipedia.org/wiki/Axel_Vogel",""
"DEU","6106331","Q792418","Axel_Wernitz","Axel Wernitz","male",NA,"protestantism evangelical",1937-04-17,NA,"54.71667,20.51667",NA,"https://de.wikipedia.org/wiki/Axel_Wernitz",""
"DEU","1040570","Q792859","Aydan_Özoğuz","Aydan Özoğuz","female","white","islam",1967-05-31,NA,"53.55,10",NA,"https://de.wikipedia.org/wiki/Aydan_Özoğuz",""
"DEU","7918972","Q15432880","Azize_Tank","Azize Tank","female","white",NA,1950-01-01,NA,"39,36",NA,"https://de.wikipedia.org/wiki/Azize_Tank",""
"DEU","174343","Q97332","Barbara_Hendricks_(Politikerin)","Barbara Hendricks","female","white","catholicism",1952-04-29,NA,"51.79,6.14",NA,"https://de.wikipedia.org/wiki/Barbara_Hendricks_(Politikerin)",""
"DEU","418437","Q807478","Barbara_Höll","Barbara Höll","female","white","atheism",1957-12-26,NA,"51.88333,12.43333",NA,"https://de.wikipedia.org/wiki/Barbara_Höll","Nach dem Abitur 1976 in Halle absolvierte Barbara Höll ein Studium der Philosophie an der staatlichen Universität in Rostow am Don, welches sie 1981 als Diplom-Philosophin beendete. Anschließend arbeitete sie bis 1990 als wissenschaftliche Assistentin an der Handelshochschule Leipzig. 1988 erfolgte ihre Promotion zum Dr. phil. an der Pädagogischen Hochschule Magdeburg mit der Arbeit Zur Wirkungsweise und Reflexion der Bedürfnisse als Triebkräfte menschlichen Handelns aus historischer Sicht.

Barbara Höll ist konfessionslos, geschieden und Mutter von drei Kindern.[2]"
"DEU","610804","Q807476","Barbara_Imhof","Barbara Imhof","female","white",NA,1952-08-15,NA,"50.1,8.76667",NA,"https://de.wikipedia.org/wiki/Barbara_Imhof",""
"DEU","666170","Q807527","Barbara_Lanzinger","Barbara Lanzinger","female","white","catholicism",1954-12-22,NA,"49.44444,11.84833",NA,"https://de.wikipedia.org/wiki/Barbara_Lanzinger",NA
"DEU","11934154","Q108705839","Barbara_Lenk","Barbara Lenk","female",NA,NA,1982-10-04,NA,"51.05,13.74",NA,"https://de.wikipedia.org/wiki/Barbara_Lenk",""
"DEU","5969999","Q807544","Barbara_Lüdemann","Barbara Lüdemann","female",NA,NA,1922-04-28,1992-02-20,"50.56667,8.5","50.56667,8.5","https://de.wikipedia.org/wiki/Barbara_Lüdemann",""
"DEU","696042","Q88846","Barbara_Weiler","Barbara Weiler","female",NA,NA,1946-09-17,NA,"51.21667,6.81667",NA,"https://de.wikipedia.org/wiki/Barbara_Weiler","Nach dem Abschluss der Mittleren Reife im Jahr 1963 besuchte Barbara Weiler das Abendgymnasium und absolvierte 1965 bis 1967 ein Sprachstudium in Großbritannien. Zwischen 1965 und 1985 arbeitete sie als kaufmännische Angestellte in Industriebetrieben (als Sachbearbeiterin, Chefsekretärin, Prokuristin).
"
"DEU","673297","Q807695","Barbara_Wittig","Barbara Wittig","female",NA,NA,1944-08-04,NA,"50.62056,11.58722",NA,"https://de.wikipedia.org/wiki/Barbara_Wittig","Barbara Wittig besuchte bis 1958 die Grundschule in Salzwedel und machte von 1959 bis 1961 eine landwirtschaftliche Lehre mit dem Schulabschluss nach der 10. Klasse. In den Jahren 1961/62 besuchte sie die Arbeiter-und-Bauern-Fakultät in Potsdam und beendete diese mit dem Abitur. Es folgte von 1962 bis 1966 ein Studium der Germanistik/Slawistik an der Pädagogischen Hochschule in Potsdam, welches sie mit dem Staatsexamen beendete.

Sie arbeitet von 1966 bis 1973 als Lehrerin in Köthen und Halle (Saale) und war danach für ein Jahr Mitarbeiterin im Kulturbund. Von 1974 bis zur Wiedervereinigung 1990 arbeitet sie als Fachschullehrerin an der Medizinischen Fachschule in Halle und Cottbus/Hoyerswerda. Nach ihrem Landtagsmandat war sie von 1995 bis 1998 als Verwaltungsangestellte unter anderem beim Statistischen Landesamt des Freistaates Sachsen (Bereich Wahlen/Sonderzählungen).

Sie ist verheiratet und hat zwei Kinder.
"
"DEU","7892766","Q15785525","Barbara_Woltmann","Barbara Woltmann","female","white","protestantism evangelical",1957-01-23,NA,"51.54667,6.60056",NA,"https://de.wikipedia.org/wiki/Barbara_Woltmann",""
"DEU","4737203","Q1019016","Bärbel_Bas","Bärbel Bas","female","white",NA,1968-05-03,NA,"51.5328,6.70861",NA,"https://de.wikipedia.org/wiki/Bärbel_Bas","Bärbel Bas hat fünf Geschwister.[1] Sie besuchte von 1978 bis 1984 die Hauptschule in Voerde, die sie mit dem Hauptschulabschluss Typ 10 B (Fachoberschulreife) abschloss. Da sie keinen Ausbildungsplatz in ihrem damaligen Wunschberuf, technische Zeichnerin, gefunden hatte, besuchte sie für ein Jahr die höhere Berufsfachschule für Technik in Dinslaken.[2]
Von 1985 bis 1987 absolvierte sie eine Ausbildung zur Bürogehilfin bei der Duisburger Verkehrsgesellschaft (DVG), wo sie von 1987 bis 2001 als Sachbearbeiterin tätig war und später zur betriebseigenen Krankenkasse wechselte. In den Jahren 1994 bis 1997 absolvierte sie eine Ausbildung zur Sozialversicherungsfachangestellten. 2000 bis 2002 folgte eine berufsbegleitende Fortbildung zur Krankenkassenbetriebswirtin und 2003 erwarb sie die Ausbildereignung. Von 2002 bis 2006 war sie stellvertretendes Vorstandsmitglied der Betriebskrankenkasse EVS. 2005 bis 2007 folgte eine weitere Fortbildung zur Personalmanagement-Ökonomin (VWA) an der Verwaltungs- und Wirtschaftsakademie Essen. Anschließend war Bas von 2007 bis 2009 als Leiterin der Abteilung Personalservice bei der BKK futur tätig.[3]
In den Jahren 1986 bis 1988 war sie Jugend- und Auszubildendenvertreterin bei der DVG und von 1988 bis 1998 Mitglied des Betriebsrates und als Arbeitnehmervertreterin im Aufsichtsrat der DVG.[3]"
"DEU","549514","Q1019023","Bärbel_Grygier","Bärbel Grygier","female",NA,NA,1955-02-20,NA,"52.51667,13.38333",NA,"https://de.wikipedia.org/wiki/Bärbel_Grygier",""
"DEU","293347","Q123504","Bärbel_Höhn","Bärbel Höhn","female","white",NA,1952-05-04,NA,"54.78194,9.43667",NA,"https://de.wikipedia.org/wiki/Bärbel_Höhn",""
"DEU","413388","Q1019029","Bärbel_Kofler","Bärbel Kofler","female",NA,NA,1967-05-24,NA,"47.83333,12.96667",NA,"https://de.wikipedia.org/wiki/Bärbel_Kofler","Nach der Mittleren Reife 1983 absolvierte Kofler zunächst eine Ausbildung zur Bankkauffrau, die sie 1986 abschloss. 1987 erwarb sie auf dem Zweiten Bildungsweg die Fachhochschulreife und begann anschließend ein Studium der Informatik an der Fachhochschule Rosenheim, das sie 1992 als Diplom-Informatikerin (FH) beendete. Im Anschluss daran absolvierte Kofler ein Studium der Sprachwissenschaften, der Russischen und der Spanischen Sprache an der Universität Salzburg. 1998 erfolgte hier auch ihre Promotion zum Dr. phil. mit der Arbeit Sprachpolitik und Sprachsituation in der ehemaligen Sowjetunion und deren Nachfolgestaaten: eine soziolinguistische Untersuchung der Veränderung von Sprachstatus und Sprachdomänen des Russischen und der übrigen Nationalitätensprachen. 

Nachdem sie ab 1996 als Angestellte eines Salzburger Reiseunternehmens gearbeitet hatte, ging sie 1999 als Lektorin beim Deutschen Akademischen Austauschdienst (DAAD) nach Moskau. Anschließend war sie ab 2001 als selbstständige Sprachlehrerin tätig, bis sie 2002 eine Stelle als Dozentin an der Zivildienstschule in Geretsried annahm.

Kofler ist ehrenamtlich im Kuratorium der Hilfsorganisation CARE Deutschland tätig.[1]"
"DEU","87001","Q1019043","Bärbel_Rust","Bärbel Rust","female","white",NA,1955-04-22,NA,"52.26917,10.52111",NA,"https://de.wikipedia.org/wiki/Bärbel_Rust","Rust ist Mutter zweier Kinder. 1990 zog Rust mit ihrer Familie von Bayern nach Nordrhein-Westfalen. 

Nach dem Abitur absolvierte Bärbel Rust eine Ausbildung zur Elektro-Assistentin. Danach war sie bis 1985 als Software-Entwicklerin tätig, um sich dann der Betreuung ihrer Kinder zu widmen.

In den Jahren 1990 bis 1992 war Rust Vorstandsmitglied des Öko-Institutes Freiburg-Darmstadt. Dort war sie für den Bereich Gentechnik zuständig.
"
"DEU","1616616","Q1019050","Bärbel_Sothmann","Bärbel Sothmann","female","white","protestantism evangelical",1939-08-20,NA,"52.92222,12.8",NA,"https://de.wikipedia.org/wiki/Bärbel_Sothmann","Nach dem Besuch von Grundschule und Oberschule in Schwerin und Rostock erfolgte 1957 die Flucht von Rostock nach Frankfurt am Main. Nach einer Ausbildung als Großhandelskauffrau 1961 und dem Hochschulabschluss als Betriebswirtin 1970 arbeitete sie von 1972 bis 1993 im Battelle-Institut in Frankfurt/Main als Direktionsassistentin, Datenschutzbeauftragte, Abteilungsleiterin, zuletzt als Leiterin des Bereichs Beschaffung.
"
"DEU","174272","Q107071","Bartholomäus_Kalb","Bartholomäus Kalb","male","white","catholicism",1949-08-13,NA,"48.65,12.6",NA,"https://de.wikipedia.org/wiki/Bartholomäus_Kalb",""
"DEU","4775372","Q813168","Beate_Müller-Gemmeke","Beate Müller-Gemmeke","female","white",NA,1960-10-07,NA,"50.11056,8.68222",NA,"https://de.wikipedia.org/wiki/Beate_Müller-Gemmeke","Müller-Gemmeke besuchte bis 1978 ein Gymnasium in Böblingen, anschließend absolvierte sie eine Ausbildung zur Erzieherin in Tübingen. 1978 machte sie ihre Fachhochschulreife und studierte von 1984 bis 1988 Sozialpädagogik an der Evangelischen Fachhochschule für Sozialwesen Reutlingen. Von 2002 bis zu ihrer Wahl in den Bundestag war sie als selbstständige Sozialpädagogin tätig.

Beate Müller-Gemmeke ist verheiratet und hat zwei Söhne.
"
"DEU","6769383","Q813207","Beate_Walter-Rosenheimer","Beate Walter-Rosenheimer","female","white","protestantism lutheran",1964-11-20,NA,"49.03056,10.97194",NA,"https://de.wikipedia.org/wiki/Beate_Walter-Rosenheimer","Beate Walter-Rosenheimer wuchs in Ingolstadt und München auf, wo sie 1985 ihr Abitur machte. Danach studierte sie Kommunikationswissenschaften, Philosophie, Geschichte und Psychologie an der Ludwig-Maximilians-Universität München (Diplom-Psychologin). Im Anschluss arbeitete sie als freiberufliche Psychologin im Bereich Arbeitspsychologie, Coaching und klinische Psychologie.[1]
Von 2009 bis 2011 war sie wissenschaftliche Mitarbeiterin der Fraktionsvorsitzenden sowie der Sprecherin für Gesundheitspolitik und Landesvorsitzenden der Grünen im bayerischen Landtag.[2]
Beate Walter-Rosenheimer ist Mutter von fünf Kindern.
"
"DEU","186912","Q813286","Beatrix_Philipp_(Politikerin)","Beatrix Philipp","female","white","catholicism",1945-07-07,NA,"51.2,6.43333",NA,"https://de.wikipedia.org/wiki/Beatrix_Philipp_(Politikerin)","Nach dem Abitur 1965 absolvierte Beatrix Philipp ein Studium für das Lehramt an Grund- und Hauptschulen in Freiburg im Breisgau, Frankfurt am Main und Neuss, welches sie 1970 mit der ersten Staatsprüfung beendete. Nach dem Referendariat legte sie 1972 auch die zweite Staatsprüfung ab und war seitdem als Lehrerin tätig. Von 1982 bis 1985 war sie Leiterin der Katholischen Grundschule am Paulusplatz in Düsseldorf.

Beatrix Philipp war römisch-katholisch und geschieden und hatte zwei Kinder.[1]"
"DEU","7862843","Q14924803","Beatrix_von_Storch","Beatrix von Storch","female","white","protestantism evangelical",1971-05-27,NA,"53.86972,10.68639",NA,"https://de.wikipedia.org/wiki/Beatrix_von_Storch","Beatrix von Storch entstammt väterlicherseits dem Haus Oldenburg.

Sie ist die älteste Tochter des Bauingenieurs Huno Herzog von Oldenburg (* 1940) und dessen Frau Felicitas (* 1941), geb. Gräfin Schwerin von Krosigk.[7][8] Sie wuchs mit ihrer Schwester Sophie (* 1972)[9] in der Gemeinde Kisdorf im schleswig-holsteinischen Kreis Segeberg auf.[8]
Ihr Großvater und auch der Großvater des Künstlers und Drehbuchautors Wilfried Schwerin von Krosigk war Johann Ludwig Graf Schwerin von Krosigk, der 1932–1945 als Reichsfinanzminister amtierte[10] und 1949 zu zehn Jahren Haft als Kriegsverbrecher verurteilt wurde.[11][12]
Ihr anderer Großvater war der letzte Erbgroßherzog Nikolaus von Oldenburg,[13] Mitglied der NSDAP und der SA.

Seit Oktober 2010 ist sie mit Sven von Storch verheiratet.[14][15] Das Paar hat keine Kinder.[10] Von Storch ist evangelisch.

Nach dem Abitur am Gymnasium Kaltenkirchen 1990 und einer Ausbildung zur Bankkauffrau in Hamburg studierte sie Rechtswissenschaften an der Ruprecht-Karls-Universität Heidelberg und der Universität Lausanne.[8] Die Erste Juristische Staatsprüfung absolvierte sie in Heidelberg,[16] das Referendariat in Brandenburg. Seit 1998 lebt sie in Berlin. Nach dem zweiten Staatsexamen 2001 wurde sie als Rechtsanwältin zugelassen und spezialisierte sich auf Insolvenzrecht.[17] 2008 arbeitete sie für die Wirtschaftskanzlei Voigt & Scheid Rechtsanwälte[18] und nach deren Auflösung zum 1. Januar 2009[19] in der Kanzlei Voigt Salus.[20] 2011 gab sie laut einem Tagesspiegel-Bericht ihre Arbeit als Anwältin für Insolvenzrecht auf und lebte von Erspartem, um sich ihren politischen Aktivitäten in vollem Umfang widmen zu können.[10]
Von Storch ist seit Mitte der 1990er Jahre politisch aktiv. Für ihren Einfluss auf die Politik nutzt sie ein konservatives Netzwerk aus Vereinen und Initiativen, die von ihr und ihrem Ehemann Sven gegründet wurden und geleitet werden. Dazu gehören insbesondere der Göttinger Kreis, die Zivile Koalition e. V., der BürgerKonvent sowie die Internet-Präsenzen FreieWelt.net und Abgeordneten-Check.de.[21][22][23] In der Öffentlichkeit wird sie verschiedentlich als Lobbyistin wahrgenommen.[24]
Von Storch ist Autorin der Zeitschrift eigentümlich frei und Mitglied der Friedrich A. von Hayek-Gesellschaft, welche sie jedoch Anfang 2016 zum Austritt aufforderte.[25]
Von Storch ist Mitbegründerin des Vereins Göttinger Kreis – Studenten für den Rechtsstaat e. V., der sich für eine Wiedergutmachung der Vertreibungen und Enteignungen durch die Boden- und Industriereform in der Sowjetischen Besatzungszone einsetzt.[16][26] Der Verein organisierte verschiedene Veranstaltungen unter anderem mit Michail Gorbatschow.[27] Die von ihr geführte Allianz für den Rechtsstaat fordert ebenfalls die Rückgabe des Bodenreformlandes an die vorherigen Eigentümer.[28] Sowohl Storch selbst als auch der Verein hat Verbindungen zur Brasilianischen Gesellschaft zur Verteidigung von Tradition, Familie und Privateigentum.[29]
Beatrix von Storch war unter anderem zusammen mit Vera Lengsfeld Vorstandsmitglied des überparteilichen Vereins Bürgerkonvent. Der Verein wurde im Mai 2015 aufgelöst.[30][31] Laut Satzung hatte der Verein das Ziel, „durch staatsbürgerliche Bildung die Mitwirkung an der politischen Willensbildung der Bevölkerung zu fördern“ und zur „Verbesserung der Zukunftsfähigkeit der Gesellschaft in Deutschland und Europa“ beizutragen. Führende Gründungsmitglieder waren der Bonner Politologe Gerd Langguth und der Sozialwissenschaftler und Publizist Meinhard Miegel.

Von Storch war 2005 Mitgründerin und ist seitdem Erste Vorsitzende, Sprecherin und Schriftführerin des Zivilen Koalition e. V. Laut einem Bericht der Frankfurter Allgemeinen Zeitung entstammen alle sieben Gründungsmitglieder der eigenen Familie, ihr Mann Sven ist Zweiter Vorsitzender und Kassenführer.[23] Der Verein versteht sich als ein Zusammenschluss von Bürgern, die sich für mehr zivilgesellschaftliches Engagement einsetzen und ihre gemeinsamen Interessen gegenüber Regierungen und Parlamenten vertreten.[32] Zum Netzwerk gehören der Blog Die Freie Welt, deren Herausgeber ihr Mann Sven ist und für dessen Öffentlichkeitsarbeit Beatrix von Storch zuständig ist,[33] sowie auch das Institut für Strategische Studien (ISSB) und die Allianz für den Rechtsstaat und Initiative Familienschutz.[34]
Die Zivile Koalition initiierte und organisierte eine Sammelklage von über 5000 Bürgern vor dem Europäischen Gerichtshof (EuGH) gegen den Ankauf von Staatsanleihen verschuldeter EU-Länder durch die Europäische Zentralbank (EZB).[35]
Das Handelsblatt bezeichnete die Zivile Koalition 2012 als ein Protest-Unternehmen, das sich einem konservativen Weltbild verpflichtet fühlt.[36]
Entsprechend einem im Cicero erschienenen Artikel spielt von Storch über die Zivile Koalition – mit 14 Angestellten (Stand 2013) als Hauptstütze des von ihr organisierten Widerstands gegen den Euro-Rettungskurs – eine wichtige Rolle „im konservativen Lager außerhalb der Union“. Sie verfüge über „knapp Hunderttausend“ Unterstützer. Angeschlossen sei auch die Initiative Familienschutz, die unter anderem für das Betreuungsgeld und gegen die gleichgeschlechtliche Ehe eintrete.[37] Diese Angaben werden allerdings immer wieder in Zweifel gezogen. Laut einem Bericht des Tagesspiegels besteht der Verein ausschließlich aus Familienangehörigen, die Zahl der Unterstützer liege weit unter der angegebenen Marke von 100.000.[38]
Laut Einschätzung von Andreas Kemper ist die Zivile Koalition „die politisch wirksamste christlich-fundamentalistische Kraft in der AfD“.[39]
Eine Woche vor der Bundestagswahl im September 2013 berichtete die Welt am Sonntag, dass ihr Dokumente, Aussagen und eidesstattliche Versicherungen vorlägen, die eine Finanzierung privater Ausgaben der von Storchs durch Spendengelder der Zivilen Koalition e. V. nahelegen würden. Danach habe Sven von Storch im Jahr 2012 innerhalb weniger Wochen 98.000 Euro in bar in sieben gleich hohen Tranchen von einem Vereinskonto abgehoben, für deren Verbleib es keine Belege gebe. Zudem seien aus Geldern des Vereins mehrere Stromrechnungen für eine Wohnung der von Storchs und für „Skulpturen und Gartenartikel“ beglichen worden sowie die Miete für eine Wohnung am Kurfürstendamm. Auf einer mehrwöchigen Chile-Reise habe der dort gebürtige Sven von Storch außerdem 10.000 Euro in bar abgehoben. Fabian Leber kommentierte im Tagesspiegel: „Das Pikante daran ist, dass der Vorstand laut Vereinsregisterauszug nur aus dem Ehepaar von Storch besteht – sie ist Vorsitzende und Schriftführerin, er ihr Stellvertreter und Kassenprüfer.“[40]
Beatrix von Storch erklärte die Barabhebung ihres Mannes in Höhe von 10.000 Euro damit, dass dessen Bankkarte im Ausland nicht funktioniert habe. Das Darlehen sei mit vier Prozent verzinst worden.[41] Zum Verbleib der 98.000 Euro aus dem Jahr 2012 erklärte sie wiederholt, das Geld sei wegen der Unsicherheit auf den Finanzmärkten und der Eurokrise in einem Schließfach deponiert worden. Dies habe ein Berliner Notar am 16. September 2013 testiert: „Sämtliche Belege liegen vor und werden selbstverständlich ordnungs- und fristgemäß dem zuständigen Finanzamt eingereicht.“ Sie wies alle „Vorwürfe und Mutmaßungen“ als „haltlos und nicht begründet“ zurück und sprach von einer „durchsichtigen Verleumdung“, die auf den Angaben einer ehemaligen Mitarbeiterin beruhe, der Anfang 2013 gekündigt worden sei. Es sei „bezeichnend“, dass diese Frau aktives FDP-Mitglied sei.[42][43] Es handle sich um eine „Medienkampagne“.[41]"
